login,activo_roster_A,target_formacion,target_puesto_id,requisito_grupo,certificacion_faltante,grupo_completo,target_completo
penacans,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
penacans,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
penacans,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
penacans,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
penacans,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
penacans,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
penacans,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
penacans,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
perepjoh,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
perepjoh,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
perepjoh,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
perepjoh,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
perepjoh,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perepjoh,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
perepjoh,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perepjoh,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
perepjoh,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perepjoh,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
perepjoh,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
perepjoh,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
perepjoh,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
perezbmd,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
perezbmd,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
perezbmd,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
perezbmd,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
perezbmd,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perezbmd,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
perezbmd,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perezbmd,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
perezbmd,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perezbmd,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
perezbmd,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
perezbmd,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
perezbmd,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
perezggs,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
perezggs,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
perezggs,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
perezggs,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
perezggs,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perezggs,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
perezggs,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perezggs,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
perezggs,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perezggs,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
perezggs,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
perezggs,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
perezggs,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
perisaxi,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
perisaxi,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
perisaxi,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
perisaxi,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
perisaxi,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perisaxi,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
perisaxi,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perisaxi,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
perisaxi,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perisaxi,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
perisaxi,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
perisaxi,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
perisaxi,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
perosofi,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
perosofi,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
perosofi,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perosofi,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perosofi,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
perosofi,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
perosofi,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
petretma,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
petretma,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
petretma,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
petretma,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
petretma,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
petretma,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
petretma,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
petretma,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
petretma,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
piladria,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
piladria,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
piladria,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
piladria,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
piladria,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
piladria,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
piladria,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
piladria,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
piladria,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
piladria,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
piladria,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
piladria,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
piladria,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
pintdarc,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
pintdarc,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
pintdarc,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
pintdarc,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
pintdarc,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pintdarc,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
pintdarc,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pintdarc,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
pintdarc,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pintdarc,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
pintdarc,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
pintdarc,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
pintdarc,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
placderb,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
placderb,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
placderb,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
placderb,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
placderb,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
placderb,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
placderb,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
placderb,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
placderb,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
placderb,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
placderb,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
placderb,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
plaurmar,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
plaurmar,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
plaurmar,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
plaurmar,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
plaurmar,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
plaurmar,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
plaurmar,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
plaurmar,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
plaurmar,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
plaurmar,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
plaurmar,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
pmaestma,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
pmaestma,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
pmaestma,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
pmaestma,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pmaestma,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
pmaestma,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pmaestma,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
pmaestma,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pmaestma,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
pmaestma,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
pmaestma,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
pmedinal,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
pmedinal,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
pmedinal,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
pmedinal,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
pmedinal,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pmedinal,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
pmedinal,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pmedinal,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
pmedinal,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pmedinal,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
pmedinal,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
pmedinal,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
pmedinal,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
pmmezo,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
pmmezo,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
pmmezo,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pmmezo,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pmmezo,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pmmezo,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
pmmezo,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
pnavarrq,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
pnavarrq,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
pnavarrq,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
pnavarrq,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pnavarrq,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pnavarrq,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pnavarrq,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
pnavarrq,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
poncecac,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
poncecac,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
poncecac,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
poncecac,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
poncecac,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
poncecac,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
poncecac,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
poncecac,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
poncecac,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
poncecac,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
poncecac,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
poncecac,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
poncecac,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
possn,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
possn,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
possn,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
possn,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
possn,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
possn,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
possn,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
possn,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
possn,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
possn,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
possn,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
possn,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
poyatosm,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
poyatosm,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
poyatosm,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
poyatosm,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
poyatosm,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
poyatosm,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
poyatosm,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
poyatosm,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
prezjkb,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
prezjkb,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
prezjkb,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
prezjkb,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
prezjkb,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
prezjkb,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
prezjkb,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
prezjkb,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
psalvajo,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
psalvajo,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
psalvajo,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
psalvajo,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
psalvajo,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
psalvajo,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
psalvajo,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
psalvajo,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
psalvajo,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
psalvajo,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
psalvajo,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
psalvajo,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
psanmart,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
psanmart,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
psanmart,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
psanmart,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
psanmart,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
psanmart,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
psanmart,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
psanmart,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
psanmart,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
psanmart,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
psanmart,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
psanmart,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
psanmart,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
pyurbely,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
pyurbely,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
pyurbely,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
pyurbely,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
pyurbely,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pyurbely,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
pyurbely,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pyurbely,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
pyurbely,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
pyurbely,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
pyurbely,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
pyurbely,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
pyurbely,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
qachachl,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
qachachl,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
qachachl,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
qachachl,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
qachachl,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
qachachl,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
qachachl,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
qachachl,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
qachachl,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
qachachl,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
qachachl,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
qachachl,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
qachachl,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
qdpopovi,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
qdpopovi,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
qdpopovi,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
qdpopovi,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
qdpopovi,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
qdpopovi,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
qdpopovi,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
qdpopovi,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
qdpopovi,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
qdpopovi,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
qdpopovi,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
qdpopovi,1,Stow Cart Runner,stow-cart,1,EUCF_ILT_ALL_Cart Handler Stow,0,0
qdpopovi,1,Stow Cart Runner,stow-cart,2,EUCF_NTU_ALL_PIT_TUGW,0,0
qgonabel,1,Corral,dock-corral,1,EUCF_ILT_ALL_Corral,0,0
qgonabel,1,Corral,dock-corral,1,EUCF_NTU_IST_ Corral,0,0
qgonabel,1,Dock Repaletizado,dock-wrapping,1,EUCF_ILT_ALL_Wrapping Unwrapping Pallets,0,0
qgonabel,1,Ergopack,dock-ergopack,1,EUCF_ILT_ALL_Ergo_Pack,0,0
qgonabel,1,Fluid,dock-fluid,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
qgonabel,1,Fluid,dock-fluid,2,EUTOM_SLOT Training,0,0
qgonabel,1,Ocean,dock-ocean,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
qgonabel,1,Ocean,dock-ocean,2,EUTOM_SLOT Training,0,0
qgonabel,1,Ocean CartonMover,dock-ocean-cm,1,EUCF_ ILT/SDLP_ALL_Dock Safety Training,0,0
qgonabel,1,Ocean CartonMover,dock-ocean-cm,2,EUCF_ ILT_ALL_PIT Safety_High,0,0
qgonabel,1,Ocean CartonMover,dock-ocean-cm,3,EUTOM_SLOT Training,0,0
